Timestamp,Event,Temp_C,Note
00:19:14.987,CYCLE_SLEEP_START,61.1,
00:19:30.003,CYCLE_ACTIVE_START,53.5,
00:20:30.052,CYCLE_SLEEP_START,61.7,
00:20:45.067,CYCLE_ACTIVE_START,52.9,
00:21:45.112,CYCLE_SLEEP_START,61.1,
00:22:00.127,CYCLE_ACTIVE_START,52.9,
00:23:00.172,CYCLE_SLEEP_START,61.1,
00:23:15.188,CYCLE_ACTIVE_START,54.0,
00:24:15.233,CYCLE_SLEEP_START,61.1,
00:24:30.248,CYCLE_ACTIVE_START,54.0,
00:25:30.297,CYCLE_SLEEP_START,61.1,
00:25:45.313,CYCLE_ACTIVE_START,53.5,
00:26:45.357,CYCLE_SLEEP_START,61.7,
00:27:00.373,CYCLE_ACTIVE_START,54.5,
00:28:00.418,CYCLE_SLEEP_START,61.1,
00:28:15.433,CYCLE_ACTIVE_START,54.0,
00:29:15.478,CYCLE_SLEEP_START,61.1,
00:29:30.494,CYCLE_ACTIVE_START,53.5,
00:30:30.548,CYCLE_SLEEP_START,60.6,
00:30:45.564,CYCLE_ACTIVE_START,53.5,
00:31:45.610,CYCLE_SLEEP_START,62.2,
00:32:00.626,CYCLE_ACTIVE_START,54.0,
00:33:00.663,CYCLE_SLEEP_START,61.7,
00:33:15.678,CYCLE_ACTIVE_START,54.5,
00:34:15.723,CYCLE_SLEEP_START,61.7,
00:34:30.739,CYCLE_ACTIVE_START,54.0,
00:35:30.788,CYCLE_SLEEP_START,62.2,
00:35:45.803,CYCLE_ACTIVE_START,54.0,
00:36:45.848,CYCLE_SLEEP_START,61.1,
00:37:00.864,CYCLE_ACTIVE_START,54.0,
00:38:00.908,CYCLE_SLEEP_START,61.7,
00:38:15.923,CYCLE_ACTIVE_START,54.5,
00:39:15.969,CYCLE_SLEEP_START,60.6,
00:39:30.984,CYCLE_ACTIVE_START,54.0,
00:40:31.033,CYCLE_SLEEP_START,62.2,
00:40:46.049,CYCLE_ACTIVE_START,54.5,
00:41:46.100,CYCLE_SLEEP_START,60.6,
00:42:01.115,CYCLE_ACTIVE_START,53.5,
00:43:01.154,CYCLE_SLEEP_START,61.1,
00:43:16.169,CYCLE_ACTIVE_START,54.0,
00:44:16.214,CYCLE_SLEEP_START,61.7,
00:44:31.229,CYCLE_ACTIVE_START,53.5,
00:45:31.278,CYCLE_SLEEP_START,61.1,
00:45:46.293,CYCLE_ACTIVE_START,54.5,
00:46:46.344,CYCLE_SLEEP_START,60.6,
00:47:01.360,CYCLE_ACTIVE_START,54.0,
00:48:01.399,CYCLE_SLEEP_START,61.1,
00:48:16.415,CYCLE_ACTIVE_START,54.0,
00:49:16.465,CYCLE_SLEEP_START,60.6,
00:49:31.480,CYCLE_ACTIVE_START,52.9,
00:50:31.523,CYCLE_SLEEP_START,61.7,
00:50:46.539,CYCLE_ACTIVE_START,54.0,
00:51:46.590,CYCLE_SLEEP_START,60.6,
00:52:01.605,CYCLE_ACTIVE_START,53.5,
00:53:01.644,CYCLE_SLEEP_START,60.6,
00:53:16.660,CYCLE_ACTIVE_START,53.5,
00:54:16.704,CYCLE_SLEEP_START,61.1,
00:54:31.720,CYCLE_ACTIVE_START,54.0,
00:55:31.774,CYCLE_SLEEP_START,60.0,
00:55:46.790,CYCLE_ACTIVE_START,54.0,
00:56:46.829,CYCLE_SLEEP_START,62.2,
00:57:01.845,CYCLE_ACTIVE_START,54.0,
00:58:01.894,CYCLE_SLEEP_START,61.1,
00:58:16.910,CYCLE_ACTIVE_START,54.0,
00:59:16.949,CYCLE_SLEEP_START,61.1,
00:59:31.965,CYCLE_ACTIVE_START,54.0,
01:00:32.013,CYCLE_SLEEP_START,61.1,
01:00:47.029,CYCLE_ACTIVE_START,53.5,
01:01:47.090,CYCLE_SLEEP_START,62.2,
01:02:02.106,CYCLE_ACTIVE_START,53.5,
01:03:02.134,CYCLE_SLEEP_START,62.2,
01:03:17.150,CYCLE_ACTIVE_START,54.0,
01:04:17.200,CYCLE_SLEEP_START,60.6,
01:04:32.216,CYCLE_ACTIVE_START,53.5,
01:05:32.259,CYCLE_SLEEP_START,61.1,
01:05:47.275,CYCLE_ACTIVE_START,54.0,
01:06:47.319,CYCLE_SLEEP_START,61.7,
01:07:02.335,CYCLE_ACTIVE_START,53.5,
01:08:02.379,CYCLE_SLEEP_START,61.7,
01:08:17.395,CYCLE_ACTIVE_START,54.0,
01:09:17.445,CYCLE_SLEEP_START,61.1,
01:09:32.460,CYCLE_ACTIVE_START,54.0,
01:10:32.504,CYCLE_SLEEP_START,61.1,
01:10:47.520,CYCLE_ACTIVE_START,54.0,
01:11:47.564,CYCLE_SLEEP_START,62.2,
01:12:02.580,CYCLE_ACTIVE_START,54.5,
01:13:02.624,CYCLE_SLEEP_START,62.2,
01:13:17.640,CYCLE_ACTIVE_START,54.5,
01:14:17.685,CYCLE_SLEEP_START,60.6,
01:14:32.701,CYCLE_ACTIVE_START,54.0,
01:15:32.749,CYCLE_SLEEP_START,60.6,
01:15:47.765,CYCLE_ACTIVE_START,53.5,
01:16:47.809,CYCLE_SLEEP_START,62.2,
01:17:02.825,CYCLE_ACTIVE_START,54.0,
01:18:02.870,CYCLE_SLEEP_START,61.1,
01:18:17.885,CYCLE_ACTIVE_START,54.0,
01:19:17.930,CYCLE_SLEEP_START,61.1,
01:19:32.946,CYCLE_ACTIVE_START,53.5,
01:20:32.994,CYCLE_SLEEP_START,61.7,
01:20:48.010,CYCLE_ACTIVE_START,53.5,
01:21:48.055,CYCLE_SLEEP_START,61.7,
01:22:03.070,CYCLE_ACTIVE_START,54.5,
01:23:03.115,CYCLE_SLEEP_START,61.7,
01:23:18.131,CYCLE_ACTIVE_START,54.0,
01:24:18.176,CYCLE_SLEEP_START,61.7,
01:24:33.191,CYCLE_ACTIVE_START,54.0,
01:25:33.235,CYCLE_SLEEP_START,61.7,
01:25:48.251,CYCLE_ACTIVE_START,54.0,
01:26:48.264,CYCLE_SLEEP_START,63.4,
01:27:03.279,CYCLE_ACTIVE_START,54.5,
01:28:03.327,CYCLE_SLEEP_START,64.5,
01:28:18.343,CYCLE_ACTIVE_START,55.1,
01:29:18.383,CYCLE_SLEEP_START,63.9,
01:29:33.399,CYCLE_ACTIVE_START,55.1,
